text_id,prompt_id,genre,theme,model_family,model_name,provider,clean_word_count,clean_length_status,pca_1,pca_2,pca_explained_variance_1,pca_explained_variance_2
Gemini_gemini-2.5-flash_DIA_017,DIA_017,Dialogue,academic,Gemini,gemini-2.5-flash,Google,194,valid,2.1423583,0.4552068,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_018,DIA_018,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,4.9062796,-1.8435442,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_019,DIA_019,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid,3.2667212,-1.0350637,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_020,DIA_020,Dialogue,academic,Gemini,gemini-2.5-flash,Google,200,valid,4.774433,-3.203615,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_021,DIA_021,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid,6.1620784,0.88622296,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_022,DIA_022,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid,6.3538456,-5.0702176,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_023,DIA_023,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid,7.340741,-6.240997,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_024,DIA_024,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid,0.07349424,-3.3499327,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_025,DIA_025,Dialogue,business,Gemini,gemini-2.5-flash,Google,224,too_long,3.8708432,-0.4401045,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_026,DIA_026,Dialogue,business,Gemini,gemini-2.5-flash,Google,221,too_long,4.5780306,-5.2948556,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_027,DIA_027,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid,4.770734,-2.7664688,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_028,DIA_028,Dialogue,business,Gemini,gemini-2.5-flash,Google,204,valid,5.133494,-5.7747498,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_029,DIA_029,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid,1.611657,-3.183617,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_030,DIA_030,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid,3.6603258,-2.667235,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_031,DIA_031,Dialogue,career,Gemini,gemini-2.5-flash,Google,220,valid,-1.0160071,-1.1291028,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_032,DIA_032,Dialogue,career,Gemini,gemini-2.5-flash,Google,220,valid,4.378116,-3.8557866,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_033,DIA_033,Dialogue,career,Gemini,gemini-2.5-flash,Google,230,too_long,5.8565774,-4.256147,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_034,DIA_034,Dialogue,career,Gemini,gemini-2.5-flash,Google,222,too_long,4.8700337,0.45816842,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_035,DIA_035,Dialogue,career,Gemini,gemini-2.5-flash,Google,220,valid,2.7077248,-0.88678104,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_036,DIA_036,Dialogue,career,Gemini,gemini-2.5-flash,Google,218,valid,-0.5908557,-1.3416944,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_037,DIA_037,Dialogue,career,Gemini,gemini-2.5-flash,Google,220,valid,-1.5815518,-5.3237705,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_038,DIA_038,Dialogue,career,Gemini,gemini-2.5-flash,Google,220,valid,-2.3475337,-2.1754997,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_039,DIA_039,Dialogue,career,Gemini,gemini-2.5-flash,Google,220,valid,-0.1720705,-7.2962155,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_040,DIA_040,Dialogue,career,Gemini,gemini-2.5-flash,Google,216,valid,4.4653625,2.5018911,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_041,DIA_041,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid,-4.158639,-3.31321,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_042,DIA_042,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid,-5.0085316,-4.724227,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_043,DIA_043,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid,-4.5873795,-4.8126945,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_044,DIA_044,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid,-1.7977271,-2.0163794,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_045,DIA_045,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid,-4.6547127,1.2595215,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_046,DIA_046,Dialogue,personal,Gemini,gemini-2.5-flash,Google,191,valid,-3.8436298,-5.302449,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_047,DIA_047,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid,-5.0230308,-4.3240614,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_048,DIA_048,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid,1.528675,-4.102577,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_049,DIA_049,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid,-3.7436535,-4.0186915,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DIA_050,DIA_050,Dialogue,personal,Gemini,gemini-2.5-flash,Google,218,valid,-2.575909,0.65887517,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_002,DES_002,Descriptive,academic,Gemini,gemini-2.5-flash,Google,218,valid,0.91391313,6.102359,0.06157275,0.052539278
Gemini_gemini-2.5-flash_DES_030,DES_030,Descriptive,business,Gemini,gemini-2.5-flash,Google,211,valid,4.062486,-1.006245,0.06157275,0.052539278
